AssetID,Hostname,IP,OS,LastScannedAt,IsStale,LastSeenAt
5000,LIV-PRD-CTX11,192.168.250.112,,NULL,1,2026-03-16 01:34:58.5233333
5004,ECPRSVV11CMT01,10.56.3.22,,NULL,1,2026-03-16 00:36:18.6366667
5019,vrli-wrkr-01.ram.nl,192.168.226.32,,NULL,1,2026-03-15 20:52:03.0700000
5020,Onbekend,192.168.226.31,,NULL,1,2026-03-15 20:52:03.0133333
5021,vrli-wrkr-02.ram.nl,192.168.226.33,,NULL,1,2026-03-15 20:52:03.1833333
5027,LIV-PRD-CTX12,192.168.250.113,,NULL,1,2026-03-15 20:52:03.1200000
5028,LIV-PRD-CTX14,192.168.250.115,,NULL,1,2026-03-15 20:52:03.4566667
5030,LIV-PRD-CTX13,192.168.250.114,,NULL,1,2026-03-15 20:52:03.4066667
5042,Onbekend,10.162.255.8,,NULL,0,2026-04-09 16:11:35.1133333
5050,Onbekend,10.145.145.203,,NULL,1,2026-03-16 01:34:58.4966667
5051,Onbekend,10.145.145.202,,NULL,1,2026-03-16 01:34:58.5933333
5619,Onbekend,192.168.226.146,,NULL,1,2026-03-15 20:52:03.3033333
5620,Onbekend,192.168.226.144,,NULL,1,2026-03-15 20:52:03.6066667
5621,Onbekend,192.168.47.152,,NULL,0,2026-04-09 09:24:01.0833333
5640,Onbekend,192.168.226.98,,NULL,1,2026-03-15 20:52:03.7066667
5655,Onbekend,192.168.226.152,,NULL,1,2026-03-16 01:34:12.5233333
5664,Onbekend,192.168.236.148,,NULL,1,2026-03-15 20:52:03.5566667
5666,Onbekend,192.168.236.149,,NULL,1,2026-03-15 20:52:03.5100000
5668,TS-NCC,192.168.89.129,,NULL,0,2026-04-09 12:29:06.8233333
5671,ECPRSVV11APP17,10.56.3.23,,NULL,0,2026-04-09 12:27:52.7133333
5678,util-01-sh.stokhos.ram.nl,10.130.3.34,,NULL,1,2026-03-15 20:52:03.7600000
5713,dcrwp002-101020.internal.cloudapp.net,10.101.20.52,,NULL,1,2026-03-21 18:32:49.0800000
5714,FLSWP001-101030,10.101.30.91,,NULL,1,2026-03-21 18:32:49.2166667
5730,UTLWP001-101044,10.101.44.50,,NULL,1,2026-03-21 18:32:49.1300000
5735,FLSWP001-101044,10.101.44.91,,NULL,1,2026-03-21 18:32:49.1700000
5738,dcrwp002-101044.internal.cloudapp.net,10.101.44.52,,NULL,1,2026-03-21 18:32:49.1600000
5742,FLSWP001-101006,10.101.6.91,,NULL,1,2026-03-21 18:32:49.1800000
5746,dcrwp001-101024.internal.cloudapp.net,10.101.24.51,,NULL,1,2026-03-21 18:32:49.0900000
5755,FLSWP001-101024,10.101.24.91,,NULL,1,2026-03-21 18:32:49.2266667
5756,dcrwp001-101038.internal.cloudapp.net,10.101.38.51,,NULL,1,2026-03-21 18:32:49.2366667
5768,DCRWP001-101006,10.101.6.51,,NULL,1,2026-03-21 18:32:49.2766667
5770,dcrwp002-101006.internal.cloudapp.net,10.101.6.52,,NULL,1,2026-03-21 18:32:49.1400000
5788,FLSWP001-101012,10.101.12.91,,NULL,1,2026-03-21 18:32:49.1500000
5789,UTLWP001-101038,10.101.38.50,,NULL,1,2026-03-21 18:32:49.2000000
5790,dcrwp002-101046.internal.cloudapp.net,10.101.46.52,,NULL,1,2026-03-21 18:32:49.2066667
5796,DCRWP001-101020,10.101.20.51,,NULL,1,2026-03-21 18:32:49.2666667
5797,UTLWP001-101024,10.101.24.50,,NULL,1,2026-03-21 18:32:49.2466667
5804,UTLWP001-101034,10.101.34.50,,NULL,1,2026-03-21 18:32:49.2566667
5812,DCRWP001-101030,10.101.30.51,,NULL,1,2026-03-21 18:32:49.2933333
5815,UTLWP001-101020,10.101.20.50,,NULL,1,2026-03-21 18:32:49.3033333
5817,UTLWP001-101022,10.101.22.50,,NULL,1,2026-03-21 18:32:49.3833333
5818,dcrwp001-101046.internal.cloudapp.net,10.101.46.51,,NULL,1,2026-03-21 18:32:49.3233333
5821,dcrwp001-101044.internal.cloudapp.net,10.101.44.51,,NULL,1,2026-03-21 18:32:49.3433333
5822,FLSWP001-101226,10.101.226.91,,NULL,1,2026-03-15 20:55:28.0566667
5828,FLSWP001-101042,10.101.42.91,,NULL,1,2026-03-21 18:32:49.2866667
5830,DCRWP001-101012,10.101.12.51,,NULL,1,2026-03-21 18:32:49.4633333
5831,DCRWP002-101026,10.101.26.52,,NULL,1,2026-03-21 18:32:49.3633333
5836,FLSWP001-101046,10.101.46.91,,NULL,1,2026-03-21 18:32:49.3133333
5843,dcrwp001-101026.internal.cloudapp.net,10.101.26.51,,NULL,1,2026-03-21 18:32:49.3533333
5852,DCRWP001-101010,10.101.10.51,,NULL,1,2026-03-21 18:32:49.3733333
5861,DCRWP002-101030,10.101.30.52,,NULL,1,2026-03-21 18:32:49.5766667
5863,dcrwp001-101018.internal.cloudapp.net,10.101.18.51,,NULL,1,2026-03-21 18:32:49.4033333
5864,FLSWP001-101034,10.101.34.91,,NULL,1,2026-03-21 18:32:49.3333333
5871,dcrwp002-101034.internal.cloudapp.net,10.101.34.52,,NULL,1,2026-03-21 18:32:49.4933333
5878,FLSWP001-101010,10.101.10.91,,NULL,1,2026-03-21 18:32:49.3933333
5879,dcrwp002-101042.internal.cloudapp.net,10.101.42.52,,NULL,1,2026-03-21 18:32:49.4333333
5881,dcrwp001-101034.internal.cloudapp.net,10.101.34.51,,NULL,1,2026-03-21 18:32:49.5033333
5888,DCRWP002-101010,10.101.10.52,,NULL,1,2026-03-21 18:32:49.4433333
5898,dcrwp001-101004.internal.cloudapp.net,10.101.4.51,,NULL,1,2026-03-21 18:32:49.5166667
5904,FLSWP001-101026,10.101.26.91,,NULL,1,2026-03-21 18:32:49.4133333
5905,FLSWP001-101004,10.101.4.91,,NULL,1,2026-03-21 18:32:49.4233333
5908,FLSWP001-101038,10.101.38.91,,NULL,1,2026-03-21 18:32:49.4533333
5910,FLSWP001-101018,10.101.18.91,,NULL,1,2026-03-21 18:32:49.4733333
5922,FLSWP001-101040,10.101.40.91,,NULL,1,2026-03-21 18:32:49.4833333
5924,dcrwp001-101022.internal.cloudapp.net,10.101.22.51,,NULL,1,2026-03-21 18:32:49.5266667
5927,dcrwp002-101022.internal.cloudapp.net,10.101.22.52,,NULL,1,2026-03-21 18:32:49.5966667
5935,dcrwp002-101038.internal.cloudapp.net,10.101.38.52,,NULL,1,2026-03-21 18:32:49.6100000
5937,UTLWP001-101042,10.101.42.50,,NULL,1,2026-03-21 18:32:49.5533333
5941,UTLWP001-101018,10.101.18.50,,NULL,1,2026-03-21 18:32:49.5866667
5946,dcrwp002-101024.internal.cloudapp.net,10.101.24.52,,NULL,1,2026-03-21 18:32:49.5433333
5947,UTLWP001-101026,10.101.26.50,,NULL,1,2026-03-21 18:32:49.6300000
5950,UTLWP001-101012,10.101.12.50,,NULL,1,2026-03-21 18:32:49.5333333
5951,UTLWP001-101030,10.101.30.50,,NULL,1,2026-03-21 18:32:49.5633333
5952,FLSWP001-101022,10.101.22.91,,NULL,1,2026-03-21 18:32:49.6200000
5957,FLSWP001-101020,10.101.20.91,,NULL,1,2026-03-21 18:32:49.6433333
5958,dcrwp002-101018.internal.cloudapp.net,10.101.18.52,,NULL,1,2026-03-21 18:32:49.7700000
5961,DCRWP002-101004,10.101.4.52,,NULL,1,2026-03-21 18:32:49.7800000
5964,UTLWP001-101010,10.101.10.50,,NULL,1,2026-03-21 18:32:49.7433333
5965,DCRWP002-101012,10.101.12.52,,NULL,1,2026-03-21 18:32:49.7900000
5969,dcrwp001-101042.internal.cloudapp.net,10.101.42.51,,NULL,1,2026-03-21 18:32:49.6666667
5973,UTLWP001-101006,10.101.6.50,,NULL,1,2026-03-21 18:32:49.6566667
5977,SQLWP001-101044,10.101.44.60,,NULL,1,2026-03-21 18:46:31.1366667
5980,SQLWP001-101042,10.101.42.60,,NULL,1,2026-03-21 18:46:31.1666667
6002,SQLWP001-101040,10.101.40.60,,NULL,1,2026-03-21 18:46:31.2566667
6005,UTLWP001-101004,10.101.4.50,,NULL,1,2026-03-30 14:22:51.8266667
6006,SQLWP002-101004,10.101.4.61,,NULL,1,2026-03-21 18:46:31.1466667
6011,SQLWP001-101046,10.101.46.60,,NULL,1,2026-03-21 18:46:31.1766667
6015,SQLWP001-101020,10.101.20.60,,NULL,1,2026-03-21 18:46:31.2066667
6020,UTLWP001-101040,10.101.40.50,,NULL,1,2026-03-21 18:32:49.8000000
6022,SQLWP001-101034,10.101.34.60,,NULL,1,2026-03-21 18:46:31.2966667
6033,SQLWP001-101024,10.101.24.60,,NULL,1,2026-03-21 18:46:31.1566667
6040,SQLWP001-101026,10.101.26.60,,NULL,1,2026-03-21 18:46:31.3366667
6041,SQLWP001-101018,10.101.18.60,,NULL,1,2026-03-22 08:09:31.8766667
6047,SQLWP001-101038,10.101.38.60,,NULL,1,2026-03-21 18:46:31.3166667
6048,SQLWP001-101012,10.101.12.60,,NULL,0,2026-04-09 12:55:43.0800000
6052,pkiwp001-101000.internal.cloudapp.net,10.101.0.102,,NULL,1,2026-03-16 01:34:58.6233333
6066,SQLWP001-101010,10.101.10.60,,NULL,1,2026-03-21 18:46:31.3433333
6067,SQLWP001-101006,10.101.6.60,,NULL,1,2026-03-21 18:46:31.3066667
6070,SQLWP001-101030,10.101.30.60,,NULL,1,2026-03-22 08:09:31.7700000
6073,SQLWP001-101022,10.101.22.60,,NULL,1,2026-03-21 18:46:31.3633333
6242,ECGKSVCFA2,10.242.0.20,,NULL,1,2026-03-22 08:04:57.3400000
6686,UTLWP001-101046,10.101.46.50,,NULL,1,2026-03-21 18:32:49.9433333
6770,Onbekend,192.168.236.151,,NULL,0,2026-04-09 12:58:22.0100000
6771,Onbekend,192.168.236.150,,NULL,0,2026-04-09 12:58:22.1200000
6772,Onbekend,192.168.236.147,,NULL,0,2026-04-09 12:58:22.6466667
7010,ECGKSVLWS2,10.242.10.45,,NULL,1,2026-03-15 20:52:06.3500000
7011,ECGKSVLWS1,10.242.10.44,,NULL,1,2026-03-15 20:52:05.6300000
7221,ECPRSVH10APP28,10.16.114.61,,NULL,0,2026-04-09 12:14:48.5700000
8319,ECPRSVE05APP30,10.56.4.54,,NULL,1,2026-03-16 00:21:11.8633333
8320,ECPRSVE05APP31,10.56.4.55,,NULL,1,2026-03-16 00:21:11.8133333
8575,Onbekend,10.145.146.202,,NULL,1,2026-03-16 01:34:12.6333333
8576,Onbekend,10.145.146.182,,NULL,1,2026-03-11 20:21:14.0666667
8577,Onbekend,10.145.146.180,,NULL,1,2026-03-11 20:21:14.1233333
8701,UTLWP001-101226,10.101.226.50,,NULL,1,2026-03-15 20:55:28.3033333
9388,ECPRSVG09PRN01,10.145.161.21,,NULL,0,2026-04-09 12:14:47.4066667
9389,ECPRSVG09PRN02,10.145.161.22,,NULL,0,2026-04-09 12:14:47.1600000
9515,LIV-PRD-HIA,192.168.250.125,,NULL,1,2026-03-15 20:52:06.0133333
9592,ECPRSVE05APP32,10.56.4.56,,NULL,0,2026-04-09 11:34:58.3600000
9823,SQLWP002-101018,10.101.18.61,,NULL,1,2026-03-21 18:46:31.5000000
9859,ram-ppd-librenms-p-pol04,192.168.120.11,,NULL,0,2026-04-09 12:58:26.6666667
9860,ram-ppd-librenms-p-pol03,192.168.120.10,,NULL,0,2026-04-09 12:58:25.2033333
9861,ram-ppd-librenms-p-pol02,192.168.120.9,,NULL,0,2026-04-09 12:58:24.8433333
9862,ram-ppd-librenms-p-pol01,192.168.120.8,,NULL,0,2026-04-09 12:58:23.9433333
9863,ram-ppd-librenms-p-db02,192.168.120.6,,NULL,0,2026-04-09 12:58:24.4900000
9864,ram-ppd-librenms-p-db01,192.168.120.4,,NULL,0,2026-04-09 12:58:23.0333333
9865,ram-ppd-librenms-p-cache01,192.168.120.3,,NULL,0,2026-04-09 12:58:23.1466667
9866,ram-ppd-librenms-p-oxi01.raminfo.nl,192.168.120.2,,NULL,0,2026-04-09 12:58:25.5466667
9867,ram-ppd-librenms-p-web01,192.168.120.12,,NULL,0,2026-04-09 12:58:26.2733333
9868,ram-ppd-librenms-p-web02,192.168.120.13,,NULL,0,2026-04-09 12:58:26.7200000
9869,Onbekend,192.168.120.18,,NULL,0,2026-04-09 14:16:41.6066667
9992,Onbekend,172.19.63.49,,NULL,1,2026-03-15 20:52:06.4100000
9994,Onbekend,172.19.63.50,,NULL,1,2026-03-15 20:52:06.4566667
9998,Onbekend,172.19.63.37,,NULL,1,2026-03-16 01:34:35.7166667
9999,Onbekend,172.19.63.36,,NULL,1,2026-03-16 01:34:35.6900000
10002,ECPRSVG17FILE1,172.19.63.61,,NULL,1,2026-03-22 08:04:57.4166667
10003,ECPRSVG17APP11,172.19.63.45,,NULL,1,2026-03-16 01:34:58.7000000
10004,ECPRSVG17APP18,172.19.63.62,,NULL,1,2026-03-16 00:21:11.9666667
10007,ECPRSVG17HPD1,172.19.63.51,,NULL,0,2026-04-09 11:34:03.2000000
11231,dcrwp002-101048.internal.cloudapp.net,10.101.48.52,,NULL,1,2026-03-21 18:32:50.1366667
11233,FLSWP001-101048,10.101.48.91,,NULL,1,2026-03-21 18:32:50.0066667
11234,DCRWP001-101048,10.101.48.51,,NULL,1,2026-03-21 18:32:50.0333333
11235,SQLWP001-101048,10.101.48.60,,NULL,1,2026-03-21 18:46:31.3533333
11298,UTLWP001-101048,10.101.48.50,,NULL,1,2026-03-21 18:32:50.0466667
11336,FLSWP001-101050,10.101.50.91,,NULL,1,2026-03-21 18:32:50.1033333
11339,dcrwp002-101050.internal.cloudapp.net,10.101.50.52,,NULL,1,2026-03-21 18:32:50.2166667
11346,dcrwp001-101050.internal.cloudapp.net,10.101.50.51,,NULL,1,2026-03-21 18:32:50.1500000
11583,UTLWP001-101050,10.101.50.50,,NULL,1,2026-03-21 18:32:50.0800000
11626,ECPRSVE05APP33,10.56.4.57,,NULL,1,2026-03-22 08:04:57.4333333
11636,sftp-backup02,192.168.226.36,,NULL,0,2026-04-09 12:58:25.8800000
11707,Onbekend,192.168.226.199,,NULL,1,2026-03-15 20:52:06.6900000
12216,AUTWP002-101226,10.101.227.36,,NULL,1,2026-03-15 20:55:28.3866667
12816,AZU-SRV300.ZORG.local,10.4.12.4,,NULL,1,2026-03-22 08:04:57.3833333
12817,AZU-SRV312.ZORG.local,10.4.4.14,,NULL,1,2026-03-22 08:04:57.3933333
12820,AZU-SRV317,10.4.4.5,,NULL,1,2026-03-16 00:37:21.3000000
12830,AZU-SRV070,10.4.4.70,,NULL,0,2026-04-09 16:30:56.3066667
12832,AZU-SRV303,10.4.4.6,,NULL,1,2026-03-16 00:26:22.4400000
12839,AZU-SRV315,10.4.4.16,,NULL,1,2026-03-16 00:21:12.9400000
12840,AZU-SRV316,10.4.4.17,,NULL,1,2026-03-16 00:21:13.0200000
12908,MGZ-MGT-WP01.internal.magentazorg.nl,10.56.10.150,,NULL,1,2026-03-30 13:54:53.2700000
12910,MGZ-DCR-WP02,10.56.9.12,,NULL,1,2026-03-12 16:10:51.5600000
12916,JRB-PRN-WP02,10.59.2.121,,NULL,1,2026-03-16 00:21:12.9866667
12917,MGZ-DCR-WP01.internal.magentazorg.nl,10.56.9.11,,NULL,1,2026-03-12 16:10:51.6033333
12918,JRB-MGT-WP01.azure.jarabee.nl,10.59.3.150,,NULL,0,2026-04-09 12:14:37.0766667
12920,MGZ-SQL-WP01.internal.magentazorg.nl,10.56.9.21,,NULL,1,2026-03-12 16:26:12.5333333
12921,JRB-SQL-WP01,10.59.2.60,Microsoft Windows Server 2019 Datacenter Edition 1809,NULL,0,2026-04-09 18:44:55.8466667
12922,MGZ-EXM-WP01,10.56.9.40,,NULL,0,2026-04-09 09:36:36.7866667
12924,JRB-FILE-WP01,10.59.2.90,,NULL,1,2026-03-16 00:21:12.8366667
12925,JRB-NPS-WP01,10.59.2.51,,NULL,1,2026-03-16 00:37:20.8233333
13194,Onbekend,10.130.3.32,,NULL,0,2026-04-09 12:58:22.8066667
13287,KHADS-01.StichtingSHDH.net,172.16.0.31,,NULL,1,2026-03-16 00:21:13.2966667
13288,KHAAD-01.StichtingSHDH.net,172.16.0.24,,NULL,0,2026-04-09 16:33:23.1633333
13295,KHAPP-03,172.16.0.17,,NULL,1,2026-03-22 08:09:31.9433333
13297,KHONSCRM,172.16.0.26,,NULL,1,2026-03-22 08:04:57.4433333
13298,KHRDS-01,172.16.0.18,,NULL,1,2026-03-22 08:04:57.6933333
13299,KHADS-02,172.16.0.32,,NULL,1,2026-03-22 08:04:57.5633333
13301,KHSQL-01.StichtingSHDH.net,172.16.0.20,,NULL,1,2026-03-22 08:09:31.9700000
13302,KHWEB-01.StichtingSHDH.net,172.16.0.21,,NULL,1,2026-03-22 08:04:57.5000000
13303,KHMGT-01.StichtingSHDH.net,172.16.0.25,,NULL,0,2026-04-09 12:14:37.0533333
13487,odnhn-dc-wp01,10.42.73.68,,NULL,1,2026-03-11 18:07:29.4500000
13489,odnhn-ndes-wp01.internal.odnhn.nl,10.42.73.78,,NULL,0,2026-04-09 12:37:15.6933333
13491,odnhn-mgt-wp01,10.42.73.70,,NULL,0,2026-04-09 09:36:36.7933333
13499,odnhn-pki-wp02,10.42.73.82,,NULL,0,2026-04-09 12:37:15.5266667
13673,ECGKSVHIA27,10.242.0.71,,NULL,0,2026-04-09 12:37:15.3700000
13836,Onbekend,52.143.30.152,,NULL,1,2026-03-15 20:52:07.1766667
13840,Onbekend,20.69.83.187,,NULL,1,2026-03-15 20:52:07.2266667
13846,Onbekend,52.137.54.146,,NULL,1,2026-03-11 20:21:13.9400000
13847,Onbekend,20.73.19.200,,NULL,1,2026-03-15 20:52:07.3400000
13890,Onbekend,51.143.48.116,,NULL,1,2026-03-15 20:52:07.2900000
13894,Onbekend,51.105.120.234,,NULL,1,2026-03-15 20:52:07.3900000
13925,Onbekend,51.136.77.110,,NULL,1,2026-03-15 20:52:07.7000000
13926,Onbekend,51.144.185.105,,NULL,1,2026-03-15 20:52:07.5466667
13938,Onbekend,168.63.11.74,,NULL,1,2026-03-16 01:34:58.7700000
13993,Onbekend,52.174.196.24,,NULL,1,2026-03-16 01:34:58.7566667
14002,vlk-dc-wp02.azure.valkenhof.nl,10.132.0.52,,NULL,1,2026-03-16 00:21:13.5866667
14005,vlk-app-wp01.azure.valkenhof.nl,10.132.0.81,,NULL,1,2026-03-16 00:21:13.6900000
14008,vlk-dc-wp01.azure.valkenhof.nl,10.132.0.51,,NULL,1,2026-03-16 00:21:13.7666667
14009,vlk-mgt-wp01,10.132.0.50,,NULL,1,2026-03-16 00:37:20.8500000
14010,Onbekend,51.144.38.194,,NULL,1,2026-03-15 20:52:07.6000000
14011,Onbekend,52.174.50.157,,NULL,1,2026-03-15 20:52:07.4400000
14012,Onbekend,40.113.130.56,,NULL,1,2026-03-15 20:52:07.7533333
14013,Onbekend,51.144.65.22,,NULL,1,2026-03-15 20:52:08.9300000
14019,Onbekend,40.68.189.28,,NULL,1,2026-03-15 20:52:08.8800000
14021,Onbekend,40.118.89.91,,NULL,1,2026-03-15 20:52:07.8033333
14022,Onbekend,20.71.172.52,,NULL,1,2026-03-15 20:52:09.0233333
14023,Onbekend,168.63.120.35,,NULL,1,2026-03-15 20:52:09.1200000
14027,Onbekend,52.233.139.22,,NULL,1,2026-03-15 20:52:09.0733333
14028,Onbekend,13.81.172.105,,NULL,1,2026-03-15 20:52:08.9766667
14031,syn-mgt-wp01,10.56.17.38,,NULL,1,2026-03-16 00:21:13.4500000
14032,vlk-pki-wp02.azure.valkenhof.nl,10.132.0.22,,NULL,1,2026-03-16 00:21:13.4166667
14033,vlk-sql-wp01,10.132.0.61,,NULL,1,2026-03-16 10:21:49.4066667
14034,vlk-prn-wp01,10.132.0.71,,NULL,1,2026-03-16 00:36:18.8366667
14046,syn-dc-wp01,10.56.17.36,,NULL,1,2026-03-16 00:21:14.0633333
14050,syn-dc-wp02.internal.syndion.nl,10.56.17.37,,NULL,0,2026-04-09 12:37:15.9633333
14066,syn-pki-wp02,10.56.17.46,,NULL,1,2026-03-16 00:21:13.6200000
14075,syn-sql-wp01.internal.syndion.nl,10.56.17.43,,NULL,0,2026-04-09 12:27:53.2633333
14131,sivz-mgmt-vm01.sivz.nl,10.0.1.20,,NULL,1,2026-03-30 14:22:51.8400000
14190,TERG-ANAT02,192.168.126.79,,NULL,1,2026-03-15 20:52:09.1733333
14191,TERG-ANAT01,192.168.126.78,,NULL,1,2026-03-15 20:52:09.2200000
14238,tv-mgt-wp01,10.56.21.76,,NULL,1,2026-03-30 14:22:52.0400000
14316,dcrwp002-101226.internal.cloudapp.net,10.101.226.52,,NULL,1,2026-03-15 21:33:49.6266667
14603,Veeam02,192.168.234.52,,NULL,0,2026-04-09 12:23:55.2500000
14663,FLSWP001-101052,10.101.52.91,,NULL,1,2026-03-21 18:32:50.2533333
14665,dcrwp002-101052.internal.cloudapp.net,10.101.52.52,,NULL,1,2026-03-21 18:32:50.2866667
14666,UTLWP001-101052,10.101.52.50,,NULL,1,2026-03-21 18:32:50.3066667
14669,DCRWP001-101052,10.101.52.51,,NULL,1,2026-03-21 18:32:50.3766667
14670,SQLWP001-101052,10.101.52.60,,NULL,1,2026-03-22 08:09:31.8233333
14678,tv-sql-wp01,10.56.21.69,,NULL,1,2026-03-30 14:48:27.0333333
14680,tv-app-wp01.intern.tussenvoorziening.nl,10.56.21.71,,NULL,1,2026-03-30 14:22:52.0066667
14860,UTLWP001-101224,10.101.224.50,,NULL,1,2026-03-21 18:32:50.3166667
14861,dcrwp002-101224.internal.cloudapp.net,10.101.224.52,,NULL,1,2026-03-21 18:32:50.3300000
14862,FLSWP001-101224,10.101.224.91,,NULL,1,2026-03-21 18:32:50.2966667
14863,dcrwp001-101224.internal.cloudapp.net,10.101.224.51,,NULL,1,2026-03-21 18:32:50.4533333
14865,SQLWP001-101224,10.101.224.60,,NULL,1,2026-03-21 18:46:31.3733333
14953,Onbekend,192.168.177.6,,NULL,1,2026-03-16 01:34:58.8866667
15046,SQLWP002-101006,10.101.6.61,,NULL,1,2026-03-21 18:46:31.4700000
15048,SQLWP002-101044,10.101.44.61,,NULL,1,2026-03-21 18:46:31.5100000
15049,SQLWP002-101012,10.101.12.61,,NULL,1,2026-03-21 18:46:31.4433333
15055,SQLWP002-101008,10.101.8.61,,NULL,1,2026-03-21 18:46:31.4900000
15076,SQLWP002-101052,10.101.52.61,,NULL,1,2026-03-21 18:46:31.4600000
15144,DZ-HIA-WP01.aadds.dezijlen.nl,10.191.0.9,,NULL,1,2026-03-16 10:20:51.8433333
15145,DZ-mgt-wp02.aadds.dezijlen.nl,10.191.0.10,,NULL,1,2026-03-16 10:20:51.4066667
15146,DZ-mgt-wp01.aadds.dezijlen.nl,10.191.0.11,,NULL,0,2026-04-09 12:37:15.5066667
15421,FLSWP001-101054,10.101.54.91,,NULL,1,2026-03-21 18:32:50.4733333
15422,dcrwp002-101054.internal.cloudapp.net,10.101.54.52,,NULL,1,2026-03-21 18:32:50.5366667
15424,UTLWP001-101054,10.101.54.50,,NULL,1,2026-03-21 18:32:50.5600000
15425,dcrwp001-101054.internal.cloudapp.net,10.101.54.51,,NULL,1,2026-03-21 18:32:50.6000000
15427,SQLWP002-101054,10.101.54.61,,NULL,1,2026-03-21 18:46:31.4800000
15597,mb-mgt-wp01,10.56.24.100,,NULL,1,2026-03-16 01:34:58.8333333
15598,mb-sql-wp01,10.56.24.102,,NULL,1,2026-03-30 14:48:26.6800000
15599,mb-sync-wp01,10.56.24.103,,NULL,1,2026-03-16 00:21:15.3766667
15600,mb-app-wp01,10.56.24.101,,NULL,1,2026-03-16 00:21:15.2700000
15934,ECPRSVE05APP34,10.56.4.58,,NULL,1,2026-03-16 00:21:15.6666667
16000,cccwp003-101000.internal.cloudapp.net,10.101.0.15,,NULL,0,2026-04-09 12:14:49.9766667
16024,Fibre-Switch-PPD-G620,192.168.234.90,,NULL,0,2026-04-09 14:27:56.2100000
16277,Onbekend,10.240.13.12,,NULL,0,2026-04-09 13:03:21.2633333
16350,dcrwp002-101056.internal.cloudapp.net,10.101.56.52,,NULL,1,2026-03-21 18:32:50.5466667
16351,UTLWP001-101056,10.101.56.50,,NULL,1,2026-03-21 18:32:50.5800000
16353,FLSWP001-101056,10.101.56.91,,NULL,1,2026-03-21 18:32:50.6500000
16354,dcrwp001-101056.internal.cloudapp.net,10.101.56.51,,NULL,1,2026-03-21 18:32:50.5100000
16356,SQLWP002-101056,10.101.56.61,,NULL,1,2026-03-21 18:46:31.5166667
16925,ECPRSVH10APP3,10.16.114.23,,NULL,1,2026-03-16 00:37:20.8666667
17168,UTLWP001-101248,10.101.248.50,,NULL,1,2026-03-21 18:32:50.6700000
17169,dcrwp001-101248.internal.cloudapp.net,10.101.248.51,,NULL,1,2026-03-21 18:32:50.7300000
17171,dcrwp002-101248.internal.cloudapp.net,10.101.248.52,,NULL,1,2026-03-21 18:32:50.6833333
17260,NCCBewaking2,192.168.47.12,,NULL,1,2026-03-16 10:20:51.8633333
17492,TV-APP-WP03,10.16.113.11,,NULL,0,2026-04-09 11:28:01.0966667
17493,TV-GTW-WP03,10.16.113.10,,NULL,1,2026-03-15 20:52:09.9566667
17494,tv-sql-wp03,10.16.113.12,,NULL,1,2026-03-15 20:52:10.0100000
17645,Onbekend,192.168.250.100,,NULL,1,2026-03-11 20:21:41.4166667
17845,tv-web-wp01,10.56.21.74,,NULL,1,2026-03-30 14:22:52.2400000
17855,ram-core-librenms-log01,192.168.120.19,,NULL,0,2026-04-09 12:58:24.2766667
18234,Onbekend,10.145.146.222,,NULL,1,2026-03-11 20:21:14.3266667
18493,ECPRSVH10APP13,10.16.114.35,,NULL,1,2026-03-22 08:04:57.5333333
18518,ECPRSVH10PRN1,10.16.114.19,,NULL,0,2026-04-09 12:14:48.7933333
18522,ECPRSVH10PRN2,10.16.114.20,,NULL,0,2026-04-09 12:14:48.5500000
18523,ECPRSVH10APP4,10.16.114.25,,NULL,0,2026-04-09 11:34:03.9033333
18524,ECPRSVH10FILE1,10.16.114.18,,NULL,1,2026-03-22 08:04:57.5700000
18526,ECPRSVH10APP2,10.16.114.22,,NULL,1,2026-03-16 00:37:21.2866667
18527,ECPRCNH10SQL10,10.16.114.10,,NULL,1,2026-03-15 20:52:10.7000000
18528,ECPRSVH10APP10,10.16.114.32,,NULL,1,2026-03-16 01:34:58.8100000
18529,ECPRSVH10APP9,10.16.114.31,,NULL,0,2026-04-09 12:28:51.6033333
18530,ECPRSVH10APP5,10.16.114.27,,NULL,1,2026-03-16 00:37:21.4166667
18531,ECPRSVH10APP6,10.16.114.28,,NULL,1,2026-03-16 00:37:21.4033333
18532,ECPRCNH10SQLA20,10.16.114.24,,NULL,1,2026-03-15 20:52:11.7033333
18533,ECPRSVH10APP1,10.16.114.21,,NULL,1,2026-03-16 00:37:21.3300000
18534,ECPRSVH10APP7,10.16.114.29,,NULL,0,2026-04-09 12:29:06.5033333
18535,ECPRSVH10APP8,10.16.114.30,,NULL,0,2026-04-09 12:37:15.4500000
18536,ECPRSVH10APP11,10.16.114.33,,NULL,1,2026-03-16 00:37:21.3700000
18537,ECPRSVH10APP12,10.16.114.34,,NULL,0,2026-04-09 12:29:06.7833333
18538,ECPRSVH10APP17,10.16.114.39,,NULL,0,2026-04-09 09:08:37.8800000
18539,ECPRSVH10APP14,10.16.114.36,,NULL,0,2026-04-09 09:08:37.8433333
18542,ECPRSVH10APP19,10.16.114.43,,NULL,1,2026-03-11 12:33:45.3166667
18543,ECPRSVH10APP16,10.16.114.38,,NULL,1,2026-03-16 00:37:21.4300000
18544,ECPRSVH10SQLA1,10.16.114.42,,NULL,1,2026-03-15 20:52:12.0666667
